sketching_order,is_recursive,n_vertices,beta,initialization_mode,n_active_modes,max_rel_error_mean,max_rel_error_std,mean_rel_error_mean,mean_rel_error_std,min_rel_error_mean,max_rel_error_max,max_abs_diff_mean,max_abs_diff_std,runtime_mean,runtime_std,runtime_min,runtime_max
1,false,1,1.0,random,-1,0.0,NaN,0.0,0.0,1.0e-20,0.0,NaN,NaN,0.0648960297922078,NaN,0.0648960297922078,0.0648960297922078
1,false,2,1.0,random,-1,2.654806177491457e-15,NaN,6.541207513759113e-16,3.811537231853624e-16,9.21807700517867e-18,2.654806177491457e-15,4.87890977618477e-19,NaN,0.3247690834375,NaN,0.3247690834375,0.3247690834375
1,false,3,1.0,random,-1,2.9074724870587375e-15,NaN,5.016328636171434e-16,4.42831038401674e-16,5.506576680035488e-18,2.9074724870587375e-15,4.472333961502706e-19,NaN,0.663116026375,NaN,0.663116026375,0.663116026375
1,false,4,1.0,random,-1,0.6133948298181678,NaN,0.0056760425451425,0.014963065338679533,8.830405730810933e-9,0.6133948298181678,8.395603126672664e-5,NaN,1.0311822582,NaN,1.0311822582,1.0311822582
1,false,5,1.0,random,-1,0.48868644380879867,NaN,0.007946714201274829,0.01760643408456003,2.1390117884402727e-7,0.48868644380879867,5.639997324845729e-5,NaN,1.4866832605,NaN,1.4866832605,1.4866832605
1,false,6,1.0,random,-1,1.0241952841574584,NaN,0.007000477736643634,0.014516208395769205,6.550445460457991e-8,1.0241952841574584,0.000126952309697357,NaN,1.9303975553333332,NaN,1.9303975553333332,1.9303975553333332
1,false,7,1.0,random,-1,0.4208424345679449,NaN,0.009599538938111553,0.01652014356517396,4.9643257195816034e-8,0.4208424345679449,3.8994788681212555e-5,NaN,2.4089975696666666,NaN,2.4089975696666666,2.4089975696666666
1,false,8,1.0,random,-1,0.5496497896779707,NaN,0.010415331388535447,0.0175845820243498,1.1316321547574097e-7,0.5496497896779707,4.569353044882089e-5,NaN,2.9112313545,NaN,2.9112313545,2.9112313545
1,false,9,1.0,random,-1,0.5807007100780393,NaN,0.010188541992936194,0.016189984077328756,8.304231029217288e-7,0.5807007100780393,4.80295995332796e-5,NaN,3.372500437,NaN,3.372500437,3.372500437
1,true,1,1.0,random,-1,0.0,NaN,0.0,0.0,1.0e-20,0.0,NaN,NaN,0.08126098843548388,NaN,0.08126098843548388,0.08126098843548388
1,true,2,1.0,random,-1,2.9497846416571746e-15,NaN,6.934299392870798e-16,4.093861196135303e-16,9.21807700517867e-18,2.9497846416571746e-15,5.421010862427522e-19,NaN,0.25089126445,NaN,0.25089126445,0.25089126445
1,true,3,1.0,random,-1,1.3659566714613216,NaN,0.17317345152925817,0.10934860775818234,6.0170527795691395e-6,1.3659566714613216,0.0002101142638119226,NaN,0.4930240831818182,NaN,0.4930240831818182,0.4930240831818182
1,true,4,1.0,random,-1,7.6565940270600725,NaN,0.6357503387617371,0.5007769835754133,4.3055651017608036e-6,7.6565940270600725,0.0010479665238180144,NaN,0.62959687525,NaN,0.62959687525,0.62959687525
1,true,5,1.0,random,-1,25.79152135489711,NaN,2.065639573193876,1.521155291000361,0.00013908495042860315,25.79152135489711,0.0029766348808774167,NaN,1.0585097248,NaN,1.0585097248,1.0585097248
1,true,6,1.0,random,-1,73.64129646107175,NaN,5.152317682600521,3.1428679046233925,0.0006928777689983533,73.64129646107175,0.00912807627554314,NaN,1.46479690625,NaN,1.46479690625,1.46479690625
1,true,7,1.0,random,-1,122.29861819527359,NaN,19.38653920387443,9.324676814278092,0.000157108234950927,122.29861819527359,0.011332052998469752,NaN,1.7137708613333333,NaN,1.7137708613333333,1.7137708613333333
1,true,8,1.0,random,-1,347.1203475018761,NaN,65.09075733713149,28.847724774904613,0.005327674583645329,347.1203475018761,0.028856836600037655,NaN,2.193004139,NaN,2.193004139,2.193004139
1,true,9,1.0,random,-1,1142.8802637050642,NaN,200.57059419896066,92.1170556188566,0.026511637543462856,1142.8802637050642,0.09452731919832916,NaN,2.559690437,NaN,2.559690437,2.559690437
2,false,1,1.0,random,-1,0.0,NaN,0.0,0.0,1.0e-20,0.0,NaN,NaN,0.09023442716071428,NaN,0.09023442716071428,0.09023442716071428
2,false,2,1.0,random,-1,2.654806177491457e-15,NaN,6.541207513759113e-16,3.811537231853624e-16,9.21807700517867e-18,2.654806177491457e-15,4.87890977618477e-19,NaN,0.45934630690909095,NaN,0.45934630690909095,0.45934630690909095
2,false,3,1.0,random,-1,2.731262033297602e-15,NaN,5.144120036513852e-16,4.3617675123389946e-16,2.753288340017744e-18,2.731262033297602e-15,4.2012834183813297e-19,NaN,1.749749472,NaN,1.749749472,1.749749472
2,false,4,1.0,random,-1,2.6239428427178984e-15,NaN,5.585020258622852e-16,3.2649262983876203e-16,1.2377088880744804e-17,2.6239428427178984e-15,3.5914196963582334e-19,NaN,2.3239454863333333,NaN,2.3239454863333333,2.3239454863333333
2,false,5,1.0,random,-1,0.03236402523184646,NaN,0.0005441451263893258,0.0007947881386860767,6.987088879391204e-9,0.03236402523184646,3.7351765747009504e-6,NaN,7.854292,NaN,7.854292,7.854292
2,false,6,1.0,random,-1,0.09130016245973788,NaN,0.003076212066666593,0.004577460810451062,6.330374355539427e-8,0.09130016245973788,1.1316949686546008e-5,NaN,14.125480666,NaN,14.125480666,14.125480666
2,false,7,1.0,random,-1,1.3116065923376787,NaN,0.027186342330450475,0.05005428357280888,8.444427208470919e-7,1.3116065923376787,0.00012153199796403991,NaN,32.356052042,NaN,32.356052042,32.356052042
2,false,8,1.0,random,-1,1014.6005002001568,NaN,5.213045937093366,13.903377555172147,3.593007966420869e-5,1014.6005002001568,0.0843458502484766,NaN,44.740404,NaN,44.740404,44.740404
2,false,9,1.0,random,-1,270.56574893887137,NaN,1.6923816664043616,3.7970957304802675,5.812336070204174e-6,270.56574893887137,0.022378420317773446,NaN,44.914113,NaN,44.914113,44.914113
3,false,1,1.0,random,-1,0.0,NaN,0.0,0.0,1.0e-20,0.0,NaN,NaN,0.11819359184090909,NaN,0.11819359184090909,0.11819359184090909
3,false,2,1.0,random,-1,2.654806177491457e-15,NaN,6.541207513759113e-16,3.811537231853624e-16,9.21807700517867e-18,2.654806177491457e-15,4.87890977618477e-19,NaN,0.7982373038571428,NaN,0.7982373038571428,0.7982373038571428
3,false,3,1.0,random,-1,2.731262033297602e-15,NaN,5.144120036513852e-16,4.3617675123389946e-16,2.753288340017744e-18,2.731262033297602e-15,4.2012834183813297e-19,NaN,2.215593292,NaN,2.215593292,2.215593292
3,false,4,1.0,random,-1,2.475417776148961e-15,NaN,5.712103875269231e-16,3.248174760060692e-16,6.188544440372402e-18,2.475417776148961e-15,3.3881317890172014e-19,NaN,3.207889896,NaN,3.207889896,3.207889896
3,false,5,1.0,random,-1,4.697120171561496e-15,NaN,9.214101380993449e-16,5.6528082637087e-16,1.4678500536129674e-17,4.697120171561496e-15,5.421010862427522e-19,NaN,39.715024917,NaN,39.715024917,39.715024917
3,false,6,1.0,random,-1,0.013298647889529775,NaN,0.00043517044284013985,0.0005680197368626434,1.3499333267732372e-8,0.013298647889529775,1.648410309579331e-6,NaN,137.349450125,NaN,137.349450125,137.349450125
3,false,7,1.0,random,-1,0.04527255908719279,NaN,0.001077822086989517,0.001485273311981592,3.1469045364523885e-8,0.04527255908719279,4.194904623805871e-6,NaN,327.567850333,NaN,327.567850333,327.567850333
3,false,8,1.0,random,-1,1.7552935794977305,NaN,0.033403201285080474,0.061711809827235814,4.973563746215036e-7,1.7552935794977305,0.00014592120678949094,NaN,426.045309125,NaN,426.045309125,426.045309125
3,false,9,1.0,random,-1,6.518726089717382,NaN,0.12979140061265212,0.22565722466195862,3.5430255201781302e-6,6.518726089717382,0.0005391620814691129,NaN,664.378319916,NaN,664.378319916,664.378319916
