sketching_order,is_recursive,n_vertices,beta,initialization_mode,n_active_modes,max_rel_error_mean,max_rel_error_std,mean_rel_error_mean,mean_rel_error_std,min_rel_error_mean,max_rel_error_max,max_abs_diff_mean,max_abs_diff_std,runtime_mean,runtime_std,runtime_min,runtime_max
1,false,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.062299659325000006,NaN,0.062299659325000006,0.062299659325000006
1,false,2,1.0,random,-1,1.0739463002568882e-14,NaN,1.7956845045540317e-15,1.7231269658082503e-15,8.739797365371812e-19,1.0739463002568882e-14,4.263256414560601e-14,NaN,0.30762034564705887,NaN,0.30762034564705887,0.30762034564705887
1,false,3,1.0,random,-1,1.019569926799721e-14,NaN,1.2270598878722344e-15,1.106175591071062e-15,1.0911493223455917e-18,1.019569926799721e-14,6.483702463810914e-14,NaN,0.5742997822222222,NaN,0.5742997822222222,0.5742997822222222
1,false,4,1.0,random,-1,0.43909673268044414,NaN,0.008128023288758614,0.015484415403317122,1.9358657607902417e-7,0.43909673268044414,9.76078090992589,NaN,0.8263412321428572,NaN,0.8263412321428572,0.8263412321428572
1,false,5,1.0,random,-1,0.4245292212316592,NaN,0.009983474829088505,0.016569925697394895,3.626798086096182e-7,0.4245292212316592,10.127044571142296,NaN,1.0807077584,NaN,1.0807077584,1.0807077584
1,false,6,1.0,random,-1,0.451442061757286,NaN,0.01170225120764047,0.01681316154477322,1.3903424708741657e-7,0.451442061757286,32.14637539232439,NaN,1.3339825625,NaN,1.3339825625,1.3339825625
1,false,7,1.0,random,-1,315.83640288048355,NaN,0.9671318615430244,3.822491364902571,4.800451492926877e-6,315.83640288048355,59230.069538698095,NaN,1.60994101025,NaN,1.60994101025,1.60994101025
1,false,8,1.0,random,-1,783.3000567326228,NaN,3.5536310222161624,15.10262121376651,3.551174890822773e-6,783.3000567326228,55238.13474814814,NaN,1.8768483196666668,NaN,1.8768483196666668,1.8768483196666668
1,false,9,1.0,random,-1,1531.6956653405139,NaN,4.079306379626375,19.261887825474663,1.2228379168514729e-5,1531.6956653405139,116533.90098702504,NaN,2.139895736,NaN,2.139895736,2.139895736
1,true,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.0627209953375,NaN,0.0627209953375,0.0627209953375
1,true,2,1.0,random,-1,7.383380814266106e-15,NaN,1.3842866821761273e-15,1.187240256207666e-15,4.369898682685906e-19,7.383380814266106e-15,2.930988785010413e-14,NaN,0.20864407458333334,NaN,0.20864407458333334,0.20864407458333334
1,true,3,1.0,random,-1,6.5468285867513885,NaN,0.7008127699457083,0.8209652183838697,2.4823553602526585e-6,6.5468285867513885,41.63293514482593,NaN,0.36768113978571426,NaN,0.36768113978571426,0.36768113978571426
