sketching_order,is_recursive,n_vertices,beta,initialization_mode,n_active_modes,max_rel_error_mean,max_rel_error_std,mean_rel_error_mean,mean_rel_error_std,min_rel_error_mean,max_rel_error_max,max_abs_diff_mean,max_abs_diff_std,runtime_mean,runtime_std,runtime_min,runtime_max
1,false,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.0629705124,NaN,0.0629705124,0.0629705124
1,false,2,1.0,random,-1,1.0739463002568882e-14,NaN,1.7956845045540317e-15,1.7231269658082503e-15,8.739797365371812e-19,1.0739463002568882e-14,4.263256414560601e-14,NaN,0.31672583325,NaN,0.31672583325,0.31672583325
1,false,3,1.0,random,-1,1.019569926799721e-14,NaN,1.2270598878722344e-15,1.106175591071062e-15,1.0911493223455917e-18,1.019569926799721e-14,6.483702463810914e-14,NaN,0.5888088011111111,NaN,0.5888088011111111,0.5888088011111111
1,false,4,1.0,random,-1,0.43909673268044414,NaN,0.008128023288758614,0.015484415403317122,1.9358657607902417e-7,0.43909673268044414,9.76078090992589,NaN,1.0080182336,NaN,1.0080182336,1.0080182336
1,false,5,1.0,random,-1,0.4245292212316592,NaN,0.009983474829088505,0.016569925697394895,3.626798086096182e-7,0.4245292212316592,10.127044571142296,NaN,1.35801531275,NaN,1.35801531275,1.35801531275
1,false,6,1.0,random,-1,0.451442061757286,NaN,0.01170225120764047,0.01681316154477322,1.3903424708741657e-7,0.451442061757286,32.14637539232439,NaN,1.886322278,NaN,1.886322278,1.886322278
1,false,7,1.0,random,-1,315.83640288048355,NaN,0.9671318615430244,3.822491364902571,4.800451492926877e-6,315.83640288048355,59230.069538698095,NaN,2.238200764,NaN,2.238200764,2.238200764
1,false,8,1.0,random,-1,783.3000567326228,NaN,3.5536310222161624,15.10262121376651,3.551174890822773e-6,783.3000567326228,55238.13474814814,NaN,2.6855394375,NaN,2.6855394375,2.6855394375
1,false,9,1.0,random,-1,1531.6956653405139,NaN,4.079306379626375,19.261887825474663,1.2228379168514729e-5,1531.6956653405139,116533.90098702504,NaN,2.9579839795,NaN,2.9579839795,2.9579839795
1,true,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.07080325412676056,NaN,0.07080325412676056,0.07080325412676056
1,true,2,1.0,random,-1,7.383380814266106e-15,NaN,1.3842866821761273e-15,1.187240256207666e-15,4.369898682685906e-19,7.383380814266106e-15,2.930988785010413e-14,NaN,0.2320057405909091,NaN,0.2320057405909091,0.2320057405909091
1,true,3,1.0,random,-1,6.5468285867513885,NaN,0.7008127699457083,0.8209652183838697,2.4823553602526585e-6,6.5468285867513885,41.63293514482593,NaN,0.435130618,NaN,0.435130618,0.435130618
1,true,4,1.0,random,-1,51.80311626148801,NaN,2.0701495354534143,3.6356271571518546,2.2260894277950195e-5,51.80311626148801,1151.543226462097,NaN,0.7285809641428572,NaN,0.7285809641428572,0.7285809641428572
1,true,5,1.0,random,-1,52.031595296120145,NaN,1.8375979647089833,2.76826961059853,3.0829041147926344e-6,52.031595296120145,1241.2014493200475,NaN,0.8631443475,NaN,0.8631443475,0.8631443475
1,true,6,1.0,random,-1,3123.4470167993722,NaN,68.91684231602034,131.70861309297155,0.00020170823490276528,3123.4470167993722,222415.0313535729,NaN,1.105325225,NaN,1.105325225,1.105325225
1,true,7,1.0,random,-1,1095.4418507762994,NaN,11.168624571911387,32.45959774076001,2.6166846473636647e-5,1095.4418507762994,205432.61133085072,NaN,1.65817566675,NaN,1.65817566675,1.65817566675
1,true,8,1.0,random,-1,548042.5545771832,NaN,1452.3284527384592,6609.57214020174,0.00034553023849088165,548042.5545771832,3.864783133519845e7,NaN,1.9924342083333333,NaN,1.9924342083333333,1.9924342083333333
1,true,9,1.0,random,-1,1.137725936273475e6,NaN,8211.006792563483,32322.449681196365,0.00047187308871284657,1.137725936273475e6,8.656004231662339e7,NaN,2.2832173333333334,NaN,2.2832173333333334,2.2832173333333334
2,false,1,1.0,random,-1,9.296355280975929e-15,NaN,2.8522406207747047e-15,1.881710999381267e-15,5.586751971740342e-18,9.296355280975929e-15,4.618527782440651e-14,NaN,0.09012593896428571,NaN,0.09012593896428571,0.09012593896428571
2,false,2,1.0,random,-1,1.0739463002568882e-14,NaN,1.7956845045540317e-15,1.7231269658082503e-15,8.739797365371812e-19,1.0739463002568882e-14,4.263256414560601e-14,NaN,0.35231826386666665,NaN,0.35231826386666665,0.35231826386666665
2,false,3,1.0,random,-1,1.0335366381257445e-14,NaN,9.65258772659969e-16,8.849374102777088e-16,8.183619917591938e-19,1.0335366381257445e-14,6.572520305780927e-14,NaN,1.039670575,NaN,1.039670575,1.039670575
2,false,4,1.0,random,-1,4.934496158373966e-15,NaN,3.679959246820611e-16,4.117440259424508e-16,1.146182507687842e-19,4.934496158373966e-15,1.0969003483296547e-13,NaN,3.4042482915,NaN,3.4042482915,3.4042482915
2,false,5,1.0,random,-1,0.053932669073479204,NaN,0.0022327817716413087,0.0029971154253673688,4.25251010252127e-8,0.053932669073479204,1.286551116465432,NaN,29.859151,NaN,29.859151,29.859151
2,false,6,1.0,random,-1,7.971768461640036,NaN,0.05590948849163101,0.12789642404799972,1.979561269595623e-7,7.971768461640036,567.6552612555424,NaN,45.558579125,NaN,45.558579125,45.558579125
